Timestamp,Estado,TipoAtaque,C1,C2,C3,FPGA_Alerta
1781292426.939922,ATAQUE,ICMP_flood,1225,100,1025,1
1781292427.9398143,ATAQUE,ICMP_flood,1229,100,1026,1
1781292428.9400144,ATAQUE,ICMP_flood,1239,100,1027,1
1781292429.9403694,ATAQUE,ICMP_flood,1218,100,1025,1
1781292430.9409509,ATAQUE,ICMP_flood,1208,100,1023,1
1781292431.9413395,ATAQUE,ICMP_flood,1219,100,1025,1
1781292432.942228,ATAQUE,ICMP_flood,1232,100,1026,1
1781292433.9424074,ATAQUE,ICMP_flood,1190,100,1021,1
1781292434.9425435,ATAQUE,ICMP_flood,1222,100,1025,1
1781292435.9425783,ATAQUE,ICMP_flood,1228,100,1026,1
1781292436.9427168,ATAQUE,ICMP_flood,1218,100,1025,1
1781292437.94303,ATAQUE,ICMP_flood,1219,99,1024,1
1781292438.943695,ATAQUE,ICMP_flood,1187,100,1021,1
1781292439.9439075,ATAQUE,ICMP_flood,1183,100,1020,1
1781292440.9442775,ATAQUE,ICMP_flood,1165,100,1018,1
1781292441.9448574,ATAQUE,ICMP_flood,1180,100,1020,1
1781292442.9456675,ATAQUE,ICMP_flood,1180,100,1020,1
1781292443.9459002,ATAQUE,ICMP_flood,1161,100,1018,1
1781292444.9461005,ATAQUE,ICMP_flood,1159,100,1017,1
1781292445.9466374,ATAQUE,ICMP_flood,1189,100,1021,1
1781292446.9473004,ATAQUE,ICMP_flood,1165,100,1018,1
1781292447.9472327,ATAQUE,ICMP_flood,1163,100,1018,1
1781292448.947716,ATAQUE,ICMP_flood,1166,100,1018,1
1781292449.9486034,ATAQUE,ICMP_flood,1183,100,1020,1
1781292450.948834,ATAQUE,ICMP_flood,1131,100,1014,1
1781292451.9497392,ATAQUE,ICMP_flood,1150,100,1016,1
1781292452.9502835,ATAQUE,ICMP_flood,1097,100,1009,1
1781292453.9505324,ATAQUE,ICMP_flood,1173,100,1019,1
1781292454.9507725,ATAQUE,ICMP_flood,1182,100,1020,1
1781292455.9509249,ATAQUE,ICMP_flood,1163,100,1018,1
1781292456.9517486,ATAQUE,ICMP_flood,1179,100,1020,1
1781292457.951645,ATAQUE,ICMP_flood,1171,100,1019,1
1781292458.9523804,ATAQUE,ICMP_flood,1160,100,1017,1
1781292459.9528277,ATAQUE,ICMP_flood,1188,100,1021,1
1781292460.9536166,ATAQUE,ICMP_flood,1160,100,1017,1
1781292461.9541447,ATAQUE,ICMP_flood,1178,100,1020,1
1781292462.9542596,ATAQUE,ICMP_flood,1151,100,1016,1
1781292463.955461,ATAQUE,ICMP_flood,1169,100,1019,1
1781292464.956104,ATAQUE,ICMP_flood,1161,100,1018,1
1781292465.9565613,ATAQUE,ICMP_flood,1226,100,1025,1
1781292466.9571083,ATAQUE,ICMP_flood,1178,100,1020,1
1781292467.9573004,ATAQUE,ICMP_flood,1204,100,1023,1
1781292468.9580102,ATAQUE,ICMP_flood,1181,100,1020,1
1781292469.9586005,ATAQUE,ICMP_flood,1163,100,1018,1
1781292470.9587991,ATAQUE,ICMP_flood,1198,100,1022,1
1781292471.959483,ATAQUE,ICMP_flood,1226,100,1025,1
1781292472.9597113,ATAQUE,ICMP_flood,1224,100,1025,1
1781292621.5117457,NORMAL,NONE,67,2,99,1
1781292622.5458643,NORMAL,NONE,132,2,109,0
1781292623.5769875,NORMAL,NONE,134,1,99,0
1781292624.6034603,NORMAL,NONE,132,1,99,0
1781292625.6340544,NORMAL,NONE,132,1,100,0
1781292626.6695974,NORMAL,NONE,134,1,99,0
1781292627.7027547,NORMAL,NONE,132,1,99,0
1781292628.7403986,NORMAL,NONE,134,1,99,0
1781292629.7728062,NORMAL,NONE,132,1,99,0
1781292630.8072875,NORMAL,NONE,130,1,99,0
1781292631.8419483,NORMAL,NONE,137,2,105,0
1781292632.8606129,NORMAL,NONE,130,1,99,0
1781292633.882236,NORMAL,NONE,130,1,99,0
1781292634.8965812,NORMAL,NONE,130,1,99,0
1781292635.8972437,NORMAL,NONE,148,1,99,0
1781292636.8981237,ATAQUE,ICMP_flood,1103,97,1002,0
1781292637.8983269,ATAQUE,ICMP_flood,1025,100,1000,1
1781292638.8986049,ATAQUE,ICMP_flood,1118,100,1012,1
1781292639.899773,ATAQUE,ICMP_flood,1114,100,1012,1
1781292640.8997784,ATAQUE,ICMP_flood,1178,100,1020,1
1781292641.9004555,ATAQUE,ICMP_flood,1247,100,1028,1
1781292642.9006896,ATAQUE,ICMP_flood,1245,100,1028,1
1781292643.900943,ATAQUE,ICMP_flood,1237,100,1027,1
1781292644.9011185,ATAQUE,ICMP_flood,1250,100,1028,1
1781292645.9013507,ATAQUE,ICMP_flood,1243,100,1027,1
1781292646.9016075,ATAQUE,ICMP_flood,1253,100,1029,1
1781292647.9017403,ATAQUE,ICMP_flood,1250,99,1028,1
1781292648.9019456,ATAQUE,ICMP_flood,1268,100,1030,1
1781292649.9022028,ATAQUE,ICMP_flood,1261,100,1030,1
1781292650.9021869,ATAQUE,ICMP_flood,1226,100,1025,1
1781292651.9027514,ATAQUE,ICMP_flood,1217,100,1024,1
1781292652.903306,ATAQUE,ICMP_flood,1229,100,1026,1
1781292653.9032118,ATAQUE,ICMP_flood,1240,100,1027,1
1781292654.9037857,ATAQUE,ICMP_flood,1258,100,1029,1
1781292655.90455,ATAQUE,ICMP_flood,1230,100,1026,1
1781292656.9054832,ATAQUE,ICMP_flood,1246,100,1028,1
1781292657.9053748,ATAQUE,ICMP_flood,1238,100,1027,1
1781292658.9061043,ATAQUE,ICMP_flood,1233,100,1026,1
1781292659.9065208,ATAQUE,ICMP_flood,1260,100,1029,1
1781292660.9067967,ATAQUE,ICMP_flood,1234,100,1026,1
1781292661.9073253,ATAQUE,ICMP_flood,1232,100,1026,1
1781292662.9081597,ATAQUE,ICMP_flood,1237,100,1027,1
1781292663.908276,ATAQUE,ICMP_flood,1236,100,1027,1
1781292664.908808,ATAQUE,ICMP_flood,1244,100,1028,1
1781292665.9094372,ATAQUE,ICMP_flood,1259,100,1029,1
1781292666.9103284,ATAQUE,ICMP_flood,1239,100,1027,1
1781292667.910433,ATAQUE,ICMP_flood,1258,100,1029,1
1781292668.9108787,ATAQUE,ICMP_flood,1218,100,1025,1
1781292669.9118686,ATAQUE,ICMP_flood,1252,100,1029,1
1781292670.9125218,ATAQUE,ICMP_flood,1238,100,1027,1
1781292671.9134676,ATAQUE,ICMP_flood,1249,100,1028,1
1781292676.990634,NORMAL,NONE,66,4,109,1
1781292678.0258574,NORMAL,NONE,134,1,99,0
1781292679.0570972,NORMAL,NONE,138,1,99,0
1781292680.0722427,NORMAL,NONE,132,1,99,0
1781292681.1084383,NORMAL,NONE,130,1,99,0
1781292682.1254237,NORMAL,NONE,139,2,105,0
1781292683.1482978,NORMAL,NONE,131,2,105,0
1781292684.1615713,NORMAL,NONE,130,1,99,0
1781292685.1868742,NORMAL,NONE,130,1,99,0
1781292686.2091267,NORMAL,NONE,134,1,99,0
1781292687.2433677,NORMAL,NONE,130,1,99,0
1781292688.2734466,NORMAL,NONE,134,1,99,0
1781292689.3122997,NORMAL,NONE,136,1,99,0
1781292690.3466423,NORMAL,NONE,134,1,99,0
1781292691.3763566,NORMAL,NONE,136,1,99,0
1781292692.4105685,NORMAL,NONE,137,2,105,0
1781292693.4478166,NORMAL,NONE,133,2,105,0
1781292694.4797645,NORMAL,NONE,142,2,109,0
1781292695.5126328,NORMAL,NONE,130,2,109,0
1781292696.5500948,NORMAL,NONE,141,2,105,0
1781292697.5872931,NORMAL,NONE,132,2,109,0
1781292698.6042535,NORMAL,NONE,150,1,99,0
1781292699.6190014,NORMAL,NONE,116,1,99,0
1781292700.6412835,NORMAL,NONE,132,1,99,0
1781292701.6716642,NORMAL,NONE,130,1,99,0
1781292702.6988068,NORMAL,NONE,136,1,99,0
1781292703.7275312,NORMAL,NONE,134,1,99,0
1781292704.7539723,NORMAL,NONE,132,1,99,0
1781292705.776644,NORMAL,NONE,132,1,100,0
1781292706.8170853,NORMAL,NONE,137,2,105,0
1781292740.478937,NORMAL,NONE,37,5,99,0
1781292741.527421,NORMAL,NONE,197,1,99,1
1781292742.5538373,NORMAL,NONE,103,2,111,0
1781292743.5900962,NORMAL,NONE,134,1,99,0
1781292744.6234765,NORMAL,NONE,134,1,99,0
1781292745.6559033,NORMAL,NONE,132,1,99,0
1781292746.6698763,NORMAL,NONE,136,1,99,0
1781292747.7118373,NORMAL,NONE,138,1,99,0
1781292748.7426407,NORMAL,NONE,132,1,99,0
1781292749.7748206,NORMAL,NONE,130,1,99,0
1781292750.8111153,NORMAL,NONE,136,1,99,0
1781292751.8356955,NORMAL,NONE,137,2,105,0
1781292752.870661,NORMAL,NONE,134,1,99,0
1781292753.9087005,NORMAL,NONE,134,1,99,0
1781292754.9408274,NORMAL,NONE,134,1,99,0
1781292755.9720562,NORMAL,NONE,136,1,99,0
1781292757.0025108,NORMAL,NONE,133,2,105,0
1781292758.0209725,NORMAL,NONE,138,2,105,0
1781292759.0535765,NORMAL,NONE,131,1,99,0
1781292760.081447,NORMAL,NONE,130,1,99,0
1781292761.1152453,NORMAL,NONE,138,1,99,0
1781292762.1522727,NORMAL,NONE,130,1,99,0
1781292763.184203,NORMAL,NONE,138,1,99,0
1781292764.1973255,NORMAL,NONE,130,1,100,0
1781292765.2357767,NORMAL,NONE,136,1,99,0
1781292766.2716537,NORMAL,NONE,132,1,99,0
1781292767.2987463,NORMAL,NONE,137,2,105,0
1781292768.3379178,NORMAL,NONE,132,1,99,0
1781292769.3663363,NORMAL,NONE,136,1,99,0
1781292770.4010227,NORMAL,NONE,136,1,99,0
1781292771.4159074,NORMAL,NONE,130,1,99,0
1781292772.4524004,NORMAL,NONE,135,2,105,0
1781292773.4861367,NORMAL,NONE,135,2,105,0
1781292774.5154307,NORMAL,NONE,134,1,99,0
1781292775.5595498,NORMAL,NONE,134,1,99,0
1781292776.59827,NORMAL,NONE,136,1,99,0
1781292777.6293576,NORMAL,NONE,132,1,99,0
1781292778.6600926,NORMAL,NONE,134,1,99,0
1781292779.6867867,NORMAL,NONE,134,1,99,0
1781292780.7208588,NORMAL,NONE,134,1,99,0
1781292781.7381008,NORMAL,NONE,135,2,105,0
1781292782.738421,ATAQUE,TCP_SYN,393,68,672,0
1781292783.7392309,ATAQUE,TCP_SYN,763,100,957,1
1781292784.7400806,ATAQUE,TCP_SYN,764,100,957,1
1781292785.7403195,ATAQUE,TCP_SYN,784,100,961,1
1781292786.7408576,ATAQUE,TCP_SYN,825,100,968,1
1781292787.7416449,ATAQUE,TCP_SYN,834,100,970,1
1781292788.742257,ATAQUE,TCP_SYN,840,100,971,1
1781292789.74279,ATAQUE,TCP_SYN,793,100,963,1
1781292790.7440357,ATAQUE,TCP_SYN,814,100,966,1
1781292791.7442806,ATAQUE,TCP_SYN,822,100,968,1
1781292792.7446756,ATAQUE,TCP_SYN,864,100,975,1
1781292793.745426,ATAQUE,TCP_SYN,894,100,980,1
1781292794.7464566,ATAQUE,TCP_SYN,896,100,980,1
1781292795.7470264,ATAQUE,TCP_SYN,906,100,982,1
1781292796.7479563,ATAQUE,TCP_SYN,900,100,981,1
1781292797.7480736,ATAQUE,TCP_SYN,899,100,981,1
1781292798.7485666,ATAQUE,TCP_SYN,899,100,981,1
1781292799.7485,ATAQUE,TCP_SYN,890,99,979,1
1781292800.7498713,ATAQUE,TCP_SYN,853,100,973,1
1781292801.7500002,ATAQUE,TCP_SYN,821,100,968,1
1781292802.7505767,ATAQUE,TCP_SYN,848,100,972,1
1781292803.7511938,ATAQUE,TCP_SYN,852,100,973,1
1781292804.7519324,ATAQUE,TCP_SYN,839,100,971,1
1781292805.752606,ATAQUE,TCP_SYN,850,99,972,1
1781292806.7529976,ATAQUE,TCP_SYN,849,100,972,1
1781292807.7543683,ATAQUE,TCP_SYN,845,100,972,1
1781292808.7549393,ATAQUE,TCP_SYN,827,100,969,1
1781292809.7552862,ATAQUE,TCP_SYN,852,100,973,1
1781292810.756034,ATAQUE,TCP_SYN,841,100,971,1
1781292811.756698,ATAQUE,TCP_SYN,840,100,971,1
1781292812.7573617,ATAQUE,TCP_SYN,831,100,969,1
1781292813.7579215,ATAQUE,TCP_SYN,852,100,973,1
1781292814.758076,ATAQUE,TCP_SYN,849,100,972,1
1781292815.7591798,ATAQUE,TCP_SYN,837,100,970,1
1781292816.76223,ATAQUE,TCP_SYN,842,100,971,1
1781292817.7623909,ATAQUE,TCP_SYN,841,100,971,1
1781292818.7632432,ATAQUE,TCP_SYN,847,100,972,1
1781292819.7636642,ATAQUE,TCP_SYN,847,100,972,1
1781292820.7635765,ATAQUE,TCP_SYN,839,100,971,1
1781292821.7645445,ATAQUE,TCP_SYN,834,100,970,1
1781292822.7646723,ATAQUE,TCP_SYN,845,100,972,1
1781292823.7659771,ATAQUE,TCP_SYN,836,100,970,1
1781292824.7666612,ATAQUE,TCP_SYN,835,100,970,1
1781292825.7669299,ATAQUE,TCP_SYN,816,100,967,1
1781292826.7682874,ATAQUE,TCP_SYN,824,100,968,1
1781292827.7689211,ATAQUE,TCP_SYN,846,100,972,1
1781292828.7689917,ATAQUE,TCP_SYN,846,100,972,1
1781292829.7701778,ATAQUE,TCP_SYN,838,100,971,1
1781292830.7705238,ATAQUE,TCP_SYN,847,100,972,1
1781292831.7719097,ATAQUE,TCP_SYN,842,100,971,1
1781292832.7725172,ATAQUE,TCP_SYN,844,100,972,1
1781292833.7730465,ATAQUE,TCP_SYN,864,100,975,1
1781292834.7736368,ATAQUE,TCP_SYN,836,100,970,1
1781292835.7744374,ATAQUE,TCP_SYN,845,100,972,1
1781292836.7750654,ATAQUE,TCP_SYN,847,100,972,1
1781292837.7766476,ATAQUE,TCP_SYN,855,100,973,1
1781292838.7774231,ATAQUE,TCP_SYN,843,99,971,1
1781292839.7774837,ATAQUE,TCP_SYN,841,100,971,1
1781292840.7783823,ATAQUE,TCP_SYN,853,100,973,1
1781292841.7784178,ATAQUE,TCP_SYN,840,100,971,1
1781292842.7784262,ATAQUE,TCP_SYN,831,100,969,1
1781292843.7789423,ATAQUE,TCP_SYN,851,100,973,1
1781292844.7792826,ATAQUE,TCP_SYN,854,100,973,1
1781292845.779835,ATAQUE,TCP_SYN,844,100,972,1
1781292846.7809632,ATAQUE,TCP_SYN,845,100,972,1
1781292847.7816138,ATAQUE,TCP_SYN,856,100,974,1
1781292848.78223,ATAQUE,TCP_SYN,827,100,969,1
1781292849.7833433,ATAQUE,TCP_SYN,850,100,973,1
1781292850.7835476,ATAQUE,TCP_SYN,848,100,972,1
1781292851.7850327,ATAQUE,TCP_SYN,833,100,970,1
1781292852.7854903,ATAQUE,TCP_SYN,834,100,970,1
1781292853.786293,ATAQUE,TCP_SYN,858,100,974,1
1781292854.7869787,ATAQUE,TCP_SYN,845,100,972,1
1781292855.7884405,ATAQUE,TCP_SYN,846,100,972,1
1781292856.7887928,ATAQUE,TCP_SYN,858,100,974,1
1781292857.7887487,ATAQUE,TCP_SYN,845,100,972,1
1781292858.7894142,ATAQUE,TCP_SYN,840,99,971,1
1781292859.7898188,ATAQUE,TCP_SYN,844,100,972,1
1781292860.7898114,ATAQUE,TCP_SYN,826,100,968,1
1781292861.7909906,ATAQUE,TCP_SYN,854,100,973,1
1781292862.7907963,ATAQUE,TCP_SYN,853,100,973,1
1781292863.791387,ATAQUE,TCP_SYN,842,100,971,1
1781292864.7922826,ATAQUE,TCP_SYN,849,100,972,1
1781292865.792747,ATAQUE,TCP_SYN,855,100,973,1
1781292866.7935631,ATAQUE,TCP_SYN,846,100,972,1
1781292867.795258,ATAQUE,TCP_SYN,836,100,970,1
1781292868.7954462,ATAQUE,TCP_SYN,847,100,972,1
1781292869.7962852,ATAQUE,TCP_SYN,846,100,972,1
1781292870.7972035,ATAQUE,TCP_SYN,843,100,971,1
1781292871.7974472,ATAQUE,TCP_SYN,842,100,971,1
1781292872.7982597,ATAQUE,TCP_SYN,856,100,974,1
1781292873.7992215,ATAQUE,TCP_SYN,838,100,971,1
1781292874.800034,ATAQUE,TCP_SYN,847,100,972,1
1781292875.8008747,ATAQUE,TCP_SYN,847,100,972,1
1781292876.8011272,ATAQUE,TCP_SYN,832,100,970,1
1781292877.801601,ATAQUE,TCP_SYN,847,100,972,1
1781292878.802016,ATAQUE,TCP_SYN,858,100,974,1
1781292879.80301,ATAQUE,TCP_SYN,844,100,972,1
1781292880.8035045,ATAQUE,TCP_SYN,841,100,971,1
1781292881.803822,ATAQUE,TCP_SYN,856,100,974,1
1781292882.8043756,ATAQUE,TCP_SYN,848,100,972,1
1781292883.8054168,ATAQUE,TCP_SYN,858,100,974,1
1781292884.8056462,ATAQUE,TCP_SYN,837,100,970,1
1781292885.8062294,ATAQUE,TCP_SYN,853,100,973,1
1781292886.807321,ATAQUE,TCP_SYN,844,100,972,1
1781292887.8074982,ATAQUE,TCP_SYN,840,100,971,1
1781292888.808913,ATAQUE,TCP_SYN,837,100,970,1
1781292889.8092046,ATAQUE,TCP_SYN,855,100,973,1
1781292890.8099465,ATAQUE,TCP_SYN,853,100,973,1
1781292891.8097553,ATAQUE,TCP_SYN,846,100,972,1
1781292892.810176,ATAQUE,TCP_SYN,839,100,971,1
1781292893.810148,ATAQUE,TCP_SYN,843,100,971,1
1781292894.8105156,ATAQUE,TCP_SYN,860,100,974,1
1781292895.8117764,ATAQUE,TCP_SYN,853,100,973,1
1781292896.8119578,ATAQUE,TCP_SYN,866,100,975,1
1781292897.8125415,ATAQUE,TCP_SYN,830,100,969,1
1781292898.8137035,ATAQUE,TCP_SYN,840,100,971,1
1781292899.8146305,ATAQUE,TCP_SYN,807,100,965,1
1781292900.8151813,ATAQUE,TCP_SYN,845,100,972,1
1781293036.5594184,NORMAL,NONE,65,3,99,1
1781293037.5863624,NORMAL,NONE,133,2,105,0
1781293038.6076257,NORMAL,NONE,130,1,99,0
1781293039.6401396,NORMAL,NONE,134,1,99,0
1781293040.640943,ATAQUE,TCP_SYN,435,74,728,0
1781293041.641469,ATAQUE,TCP_SYN,800,100,964,1
1781293042.6418698,ATAQUE,TCP_SYN,819,100,967,1
1781293043.6424708,ATAQUE,TCP_SYN,886,100,979,1
1781293044.643771,ATAQUE,TCP_SYN,883,100,978,1
1781293045.6440005,ATAQUE,TCP_SYN,902,100,981,1
1781293046.6441495,ATAQUE,TCP_SYN,898,100,981,1
1781293047.6445935,ATAQUE,TCP_SYN,902,100,981,1
1781293048.6456895,ATAQUE,TCP_SYN,898,100,981,1
1781293049.6460123,ATAQUE,TCP_SYN,866,100,975,1
1781293050.6473727,ATAQUE,TCP_SYN,885,100,978,1
1781293051.6475253,ATAQUE,TCP_SYN,913,100,983,1
1781293052.6476433,ATAQUE,TCP_SYN,879,100,977,1
1781293053.647882,ATAQUE,TCP_SYN,899,100,981,1
1781293054.6489983,ATAQUE,TCP_SYN,897,100,980,1
1781293055.6490858,ATAQUE,TCP_SYN,907,99,982,1
1781293056.6500876,ATAQUE,TCP_SYN,902,100,981,1
1781293057.650816,ATAQUE,TCP_SYN,912,100,983,1
1781293058.6512482,ATAQUE,TCP_SYN,901,100,981,1
1781293059.6521974,ATAQUE,TCP_SYN,904,100,982,1
1781293060.653392,ATAQUE,TCP_SYN,882,100,978,1
1781293061.653197,ATAQUE,TCP_SYN,882,100,978,1
1781293062.6537564,ATAQUE,TCP_SYN,889,100,979,1
1781293063.654608,ATAQUE,TCP_SYN,894,100,980,1
1781293064.654743,ATAQUE,TCP_SYN,890,100,979,1
1781293065.655214,ATAQUE,TCP_SYN,901,100,981,1
1781293066.656119,ATAQUE,TCP_SYN,900,100,981,1
1781293067.6565747,ATAQUE,TCP_SYN,891,100,979,1
1781293068.657355,ATAQUE,TCP_SYN,903,99,981,1
1781293069.6579432,ATAQUE,TCP_SYN,895,100,980,1
1781293070.6582701,ATAQUE,TCP_SYN,869,100,976,1
1781293071.658727,ATAQUE,TCP_SYN,882,100,978,1
1781293072.6593509,ATAQUE,TCP_SYN,887,100,979,1
1781293073.660049,ATAQUE,TCP_SYN,884,100,978,1
1781293074.6610339,ATAQUE,TCP_SYN,892,100,980,1
1781293075.661628,ATAQUE,TCP_SYN,894,100,980,1
1781293076.6623807,ATAQUE,TCP_SYN,889,100,979,1
1781293077.6621253,ATAQUE,TCP_SYN,882,100,978,1
1781293078.663151,ATAQUE,TCP_SYN,889,100,979,1
1781293079.6636035,ATAQUE,TCP_SYN,892,100,980,1
1781293080.6636527,ATAQUE,TCP_SYN,892,100,980,1
1781293081.664564,ATAQUE,TCP_SYN,906,100,982,1
1781293082.6654317,ATAQUE,TCP_SYN,897,100,980,1
1781293083.6661444,ATAQUE,TCP_SYN,882,100,978,1
1781293084.6670232,ATAQUE,TCP_SYN,892,100,980,1
1781293085.6674058,ATAQUE,TCP_SYN,887,100,979,1
1781293086.6687982,ATAQUE,TCP_SYN,894,100,980,1
1781293087.669053,ATAQUE,TCP_SYN,878,100,977,1
1781293088.6705334,ATAQUE,TCP_SYN,897,100,980,1
1781293089.6704025,ATAQUE,TCP_SYN,891,100,979,1
1781293090.6708,ATAQUE,TCP_SYN,900,100,981,1
1781293091.6709645,ATAQUE,TCP_SYN,881,100,978,1
1781293092.6715722,ATAQUE,TCP_SYN,905,100,982,1
1781293097.7377815,NORMAL,NONE,63,3,99,1
1781293098.7669148,NORMAL,NONE,152,1,99,0
1781293099.8028634,NORMAL,NONE,132,1,100,0
1781293100.8319478,NORMAL,NONE,132,1,100,0
1781293101.8415625,NORMAL,NONE,131,2,105,0
1781293102.8718607,NORMAL,NONE,129,2,105,0
1781293103.8761432,NORMAL,NONE,130,1,99,0
1781293104.8779094,ATAQUE,TCP_SYN,750,93,923,0
1781293105.8789108,ATAQUE,TCP_SYN,875,99,977,1
1781293106.8796165,ATAQUE,TCP_SYN,908,100,982,1
1781293107.8801477,ATAQUE,TCP_SYN,889,100,979,1
1781293108.880414,ATAQUE,TCP_SYN,890,100,979,1
1781293109.8808715,ATAQUE,TCP_SYN,887,100,979,1
1781293110.8815348,ATAQUE,TCP_SYN,887,100,979,1
1781293111.8819072,ATAQUE,TCP_SYN,887,100,979,1
1781293112.881863,ATAQUE,TCP_SYN,887,100,979,1
1781293113.8828769,ATAQUE,TCP_SYN,895,100,980,1
1781293114.8831997,ATAQUE,TCP_SYN,896,100,980,1
1781293115.88392,ATAQUE,TCP_SYN,895,100,980,1
1781293116.884897,ATAQUE,TCP_SYN,910,100,982,1
1781293117.8855026,ATAQUE,TCP_SYN,889,100,979,1
1781293118.8867617,ATAQUE,TCP_SYN,882,100,978,1
1781293119.8875794,ATAQUE,TCP_SYN,845,99,972,1
1781293120.8885431,ATAQUE,TCP_SYN,838,100,971,1
1781293121.889131,ATAQUE,TCP_SYN,831,100,969,1
1781293122.8902593,ATAQUE,TCP_SYN,844,100,972,1
1781293123.8897817,ATAQUE,TCP_SYN,820,100,967,1
1781293129.1133642,NORMAL,NONE,65,3,99,1
1781293130.1547132,NORMAL,NONE,138,1,99,0
1781293131.187439,NORMAL,NONE,132,1,100,0
1781293132.2172155,NORMAL,NONE,137,2,105,0
1781293133.2540267,NORMAL,NONE,135,2,105,0
1781293134.2889235,NORMAL,NONE,130,1,99,0
1781293135.3239975,NORMAL,NONE,136,1,99,0
1781293136.3244748,NORMAL,NONE,143,1,99,0
1781293137.325178,ATAQUE,TCP_SYN,777,96,945,0
1781293138.3260036,ATAQUE,TCP_SYN,856,100,974,1
1781293139.3271089,ATAQUE,TCP_SYN,834,100,970,1
1781293140.3271427,ATAQUE,TCP_SYN,835,100,970,1
1781293141.3273487,ATAQUE,TCP_SYN,819,100,967,1
1781293142.3280458,ATAQUE,TCP_SYN,824,100,968,1
1781293143.3290422,ATAQUE,TCP_SYN,839,100,971,1
1781293144.329505,ATAQUE,TCP_SYN,846,100,972,1
1781293145.3299391,ATAQUE,TCP_SYN,841,100,971,1
1781293146.3300893,ATAQUE,TCP_SYN,839,100,971,1
1781293147.3303664,ATAQUE,TCP_SYN,831,100,969,1
1781293148.3303502,ATAQUE,TCP_SYN,829,100,969,1
1781293149.3313751,ATAQUE,TCP_SYN,853,100,973,1
1781293150.3317394,ATAQUE,TCP_SYN,829,100,969,1
1781293151.3332767,ATAQUE,TCP_SYN,803,100,964,1
1781293152.3337922,ATAQUE,TCP_SYN,803,99,964,1
1781293153.334936,ATAQUE,TCP_SYN,777,100,960,1
1781293154.3351429,ATAQUE,TCP_SYN,804,100,965,1
1781293155.3355205,ATAQUE,TCP_SYN,815,100,967,1
1781293156.336444,ATAQUE,TCP_SYN,819,100,967,1
1781293157.336887,ATAQUE,TCP_SYN,828,100,969,1
1781293158.337864,ATAQUE,TCP_SYN,821,100,968,1
1781293159.339079,ATAQUE,TCP_SYN,778,100,960,1
1781293160.3392477,ATAQUE,TCP_SYN,816,100,967,1
1781293161.3401556,ATAQUE,TCP_SYN,844,100,972,1
1781293162.340825,ATAQUE,TCP_SYN,842,100,971,1
1781293163.3415158,ATAQUE,TCP_SYN,835,100,970,1
1781293164.3418524,ATAQUE,TCP_SYN,831,100,969,1
1781293165.3427398,ATAQUE,TCP_SYN,837,100,970,1
1781293166.3428123,ATAQUE,TCP_SYN,829,93,937,1
1781293173.5974221,NORMAL,NONE,65,3,99,1
1781293174.6289816,NORMAL,NONE,132,1,99,0
1781293175.656427,NORMAL,NONE,130,1,99,0
1781293176.686802,NORMAL,NONE,132,1,100,0
1781293177.7200882,NORMAL,NONE,131,2,105,0
1781293178.7557635,NORMAL,NONE,135,2,105,0
1781293179.7857604,NORMAL,NONE,130,1,99,0
1781293180.8228374,NORMAL,NONE,132,1,100,0
1781293181.8234448,ATAQUE,ICMP_flood,307,52,529,0
1781293182.824217,ATAQUE,ICMP_flood,1053,99,1003,1
1781293183.825145,ATAQUE,ICMP_flood,1214,100,1024,1
1781293184.825286,ATAQUE,ICMP_flood,1250,100,1028,1
1781293185.8260257,ATAQUE,ICMP_flood,1221,100,1025,1
1781293186.826136,ATAQUE,ICMP_flood,1245,100,1028,1
1781293187.8266544,ATAQUE,ICMP_flood,1236,100,1027,1
1781293188.8270223,ATAQUE,ICMP_flood,1235,100,1027,1
1781293189.8271594,ATAQUE,ICMP_flood,1258,100,1029,1
1781293190.8271513,ATAQUE,ICMP_flood,1243,100,1027,1
1781293191.8278203,ATAQUE,ICMP_flood,1253,100,1029,1
1781293192.828659,ATAQUE,ICMP_flood,1241,99,1027,1
1781293193.8290799,ATAQUE,ICMP_flood,1241,100,1027,1
1781293194.8297126,ATAQUE,ICMP_flood,1260,100,1029,1
1781293195.829637,ATAQUE,ICMP_flood,1221,100,1025,1
1781293196.8298013,ATAQUE,ICMP_flood,1249,100,1028,1
1781293197.8303907,ATAQUE,ICMP_flood,1242,100,1027,1
1781293198.8306625,ATAQUE,ICMP_flood,1245,100,1028,1
1781293199.830831,ATAQUE,ICMP_flood,1268,100,1030,1
1781293200.8307164,ATAQUE,ICMP_flood,1263,100,1030,1
1781293201.8314607,ATAQUE,ICMP_flood,1251,100,1028,1
1781293202.8314161,ATAQUE,ICMP_flood,1249,100,1028,1
1781293203.8323379,ATAQUE,ICMP_flood,1234,100,1026,1
1781293204.8326795,ATAQUE,ICMP_flood,1253,100,1029,1
1781293205.8325706,ATAQUE,ICMP_flood,1242,100,1027,1
1781293206.8332198,ATAQUE,ICMP_flood,1252,100,1029,1
1781293207.833707,ATAQUE,ICMP_flood,1242,99,1027,1
1781293208.8347313,ATAQUE,ICMP_flood,1240,100,1027,1
1781293209.8352675,ATAQUE,ICMP_flood,1230,100,1026,1
1781293210.835954,ATAQUE,ICMP_flood,1234,100,1026,1
1781293211.836013,ATAQUE,ICMP_flood,1227,100,1026,1
