1780957232.7007, 0.004425,False
1780957232.9086, 0.002543,False
1780957232.9134, 0.000669,False
1780957232.9179, 0.008529,False
1780957232.9223, 0.006149,False
1780957232.9268, 0.003805,False
1780957232.9314, 0.001991,False
1780957232.9359, 0.010070,False
1780957232.9405, 0.008094,False
1780957233.1779, 0.006131,False
1780957233.1850, 0.003847,False
1780957233.1905, 0.001941,False
1780957233.1956, 0.009954,False
1780957233.2003, 0.003163,False
1780957233.2078, 0.006024,False
1780957233.2127, 0.003933,False
1780957233.2174, 0.001791,False
1780957233.3285, 0.009970,False
1780957233.3335, 0.007646,False
1780957233.3387, 0.005598,False
1780957233.4427, 0.004005,False
1780957233.4476, 0.002431,False
1780957233.4522, 0.000466,False
1780957233.4566, 0.008097,False
1780957233.4609, 0.006446,False
1780957233.5751, 0.004458,False
1780957233.5801, 0.002181,False
1780957233.6982, 0.000520,False
1780957233.7042, 0.008862,False
1780957233.7096, 0.007264,False
1780957233.7142, 0.005554,False
1780957233.7189, 0.003420,False
1780957233.7238, 0.002071,False
1780957233.9397, 0.009888,False
1780957233.9445, 0.008308,False
1780957233.9494, 0.000121,False
1780957233.9561, 0.004739,False
1780957233.9606, 0.003326,False
1780957233.9653, 0.001403,False
1780957233.9697, 0.009748,False
1780957233.9739, 0.007825,False
1780957234.1934, 0.006123,False
1780957234.1982, 0.004130,False
1780957234.2030, 0.002207,False
1780957234.2075, 0.000535,False
1780957234.2119, 0.008646,False
1780957234.2167, 0.006577,False
1780957234.2221, 0.004692,False
1780957234.2267, 0.003153,False
1780957234.4604, 0.001437,False
1780957234.4666, 0.009496,False
1780957234.4719, 0.007918,False
1780957234.4767, 0.006550,False
1780957234.4813, 0.004367,False
1780957234.4859, 0.002804,False
