Timestamp,TP,FP,FN,Precision,FNR
1781292877.8533704,96,1,0,0.9897,0.0000
1781292878.866392,97,1,0,0.9898,0.0000
1781292879.8802867,98,1,0,0.9899,0.0000
1781292880.8443468,99,1,0,0.9900,0.0000
1781292881.8575852,100,1,0,0.9901,0.0000
1781292882.8689125,101,1,0,0.9902,0.0000
1781292883.8801048,102,1,0,0.9903,0.0000
1781292884.8940334,103,1,0,0.9904,0.0000
1781292885.8585644,104,1,0,0.9905,0.0000
1781292886.8715398,105,1,0,0.9906,0.0000
1781292887.8858798,106,1,0,0.9907,0.0000
1781292888.8488057,107,1,0,0.9907,0.0000
1781292889.8604658,108,1,0,0.9908,0.0000
1781292890.8741417,109,1,0,0.9909,0.0000
1781292891.8869884,110,1,0,0.9910,0.0000
1781292892.9001458,111,1,0,0.9911,0.0000
1781292893.8645911,112,1,0,0.9912,0.0000
1781292894.8765752,113,1,0,0.9912,0.0000
1781292895.887635,114,1,0,0.9913,0.0000
1781292896.9007761,115,1,0,0.9914,0.0000
1781292897.8635612,116,1,0,0.9915,0.0000
1781292898.875469,117,1,0,0.9915,0.0000
1781292899.8861866,118,1,0,0.9916,0.0000
1781292900.8991382,119,1,0,0.9917,0.0000
1781293035.227666,0,1,0,0.0000,0.0000
1781293040.7229972,1,1,0,0.5000,0.0000
1781293041.6841831,2,1,0,0.6667,0.0000
1781293042.6959465,3,1,0,0.7500,0.0000
